,游戏名称,评分,类别,语言,热度,最后更新时间,游戏版本,资费,开发商,支持系统,评论数,喜欢数,开发游戏个数,isdata,score,Chinese,English,Japanese,Korean,heat,year,month,day,pay,system,containGames,gameversion
696,钻石迷情,,益智休闲,英文,37℃,2012/2/24,2.3.1,完全免费,Smartpix Games,1.5以上,850,12,1,0,0,0,1,0,0,37,4,58,1772,1,1.5,1,2 
697,古剑奇缘诛仙,,角色扮演,中文,37℃,2011/8/8,1,道具收费(2元),仙掌软件,1.6以上,41,3,1,0,0,1,0,0,0,37,5,64,1972,0,1.6,0,1
698,矢量跑酷2,7,动作游戏,英文,36℃,2016/9/26,1.0.4,完全免费,Nekki,4.1以上,861,238,3,0,0,0,1,0,0,36,0,3,96,1,4.1,0,1 
699,云朵追逐者汉化版,6.7,冒险解谜,中文,36℃,2016/9/9,1.0.51,完全免费,Blindflug StudiOS,4.4以上,3922,2278,1,0,0,1,0,0,0,36,0,3,113,1,4.4,0,1 
700,生化危机之横扫僵尸,5.2,射击游戏,中文,36℃,2015/5/13,1.36,道具收费,杭州非奇科技有限公司,2.2以上,341,72,3,0,0,1,0,0,0,36,1,19,598,0,2.2,0,1 
701,屠龙猎手高清版(含数据包),5,角色扮演,英文,36℃,2016/9/18,1.7.0,完全免费,Tatem Games,4.0.3以上,502,268,1,1,0,0,1,0,0,36,0,3,104,1,4.03,1,1 
702,愤怒的小鸟变形金刚,7.7,动作游戏,中文,36℃,2016/9/9,1.9.40,道具收费,咪咕互动娱乐有限公司,4.0以上,1407,836,1,0,1,1,0,0,0,36,0,3,113,0,4,0,1 
703,圣犬帕拉,7.5,策略塔防,英文,36℃,2016/8/30,2.2.0,完全免费,FazeCat,2.1以上,1470,140,1,0,1,0,1,0,0,36,0,4,123,1,2.1,0,2 
704,印第安探险2(含数据包),8,动作游戏,英文,36℃,2016/8/29,1.0.7,完全免费,ALPER SARIKAYA,2.3.3以上,1552,869,3,1,1,0,1,0,0,36,0,4,124,1,2.33,0,1 
705,森林生活,5,养成游戏,英文,36℃,2016/8/9,2.0.9,完全免费,Cross Field,4.0以上,230,194,1,0,0,0,1,0,0,36,0,4,144,1,4,0,2 
706,劳拉:遗迹逃亡修改版(含数据包),6.1,动作游戏,英文,36℃,2016/6/22,1.10.97,完全免费,SQEX,3.0以上,2687,873,18,1,0,0,1,0,0,36,0,6,192,1,3,0,1 
707,黑暗领地修改版,7.9,动作游戏,中文,36℃,2016/5/19,1.2.5,完全免费,Bulkypix,4.4以上,729,377,3,0,1,1,0,0,0,36,0,7,226,1,4.4,0,1 
708,拳皇97高清版,5.1,格斗游戏,中文,36℃,2016/4/21,2.1.6612,道具收费,北京武耀科技有限公司,2.3.3以上,585,181,2,0,0,1,0,0,0,36,0,8,254,0,2.33,0,2 
709,像素魂斗罗2,8,动作游戏,英文,36℃,2016/2/18,2.0.3,完全免费,OrangePixel,2.3以上,2021,592,1,0,1,0,1,0,0,36,0,10,317,1,2.3,0,2 
710,大西洋舰队(含数据包),7.4,射击游戏,英文,36℃,2016/2/8,1.12,完全免费,Killer Fish Games,4.0以上,2869,1245,1,1,0,0,1,0,0,36,0,10,327,1,4,1,1 
711,元素:史诗英雄(含数据包),7.5,角色扮演,"英文, 中文, 韩文, 日文",36℃,2015/12/26,1.5.5,完全免费,GAMEVIL,2.3.3以上,910,1194,22,1,1,1,1,1,1,36,1,12,371,1,2.33,0,1 
712,冰冻时间2,5.2,益智休闲,中文,36℃,2015/12/11,1.14,完全免费,Frozen Gun Games,4.1以上,2509,754,1,0,0,1,0,0,0,36,1,12,386,1,4.1,1,1 
713,死亡之眼,8.2,冒险解谜,英文,36℃,2015/5/23,2.2,完全免费,LoadComplete,2.3.3以上,3123,794,1,0,1,0,1,0,0,36,1,19,588,1,2.33,0,2 
714,孤胆枪手(含数据包),5.6,射击游戏,英文,36℃,2014/12/1,1.1.2,完全免费,Sigma Team,3.0以上,723,282,1,1,0,0,1,0,0,36,2,24,761,1,3,0,1 
715,僵尸前线3D,5.1,射击游戏,中文,36℃,2015/4/7,2.4,道具收费,杭州非奇科技有限公司,2.2以上,666,138,3,0,0,1,0,0,0,36,1,20,634,0,2.2,0,2 
716,卡牌地牢汉化版(含数据包),6.3,棋牌游戏,中文,36℃,2015/2/4,1.2,完全免费,"Playtap Games, LLC",2.3.3以上,942,1663,1,1,0,1,0,0,0,36,1,22,696,1,2.33,1,1 
717,世界2-魔物狩猎(含数据包),7.7,角色扮演,中文,36℃,2014/11/20,1,完全免费,Good Game & OXON game studio,2.3.3以上,2989,1257,1,1,1,1,0,0,0,36,2,25,772,1,2.33,0,1
718,乌托邦跑酷,7.5,益智休闲,英文,36℃,2015/1/16,1.2.1,完全免费,Noble Muffins,2.3以上,684,41,1,0,1,0,1,0,0,36,1,23,715,1,2.3,0,1 
719,无重力战机(含数据包),6,飞行游戏,中文,36℃,2014/11/6,1.10.2,完全免费,realtech VR,2.3以上,379,103,3,1,0,1,0,0,0,36,2,25,786,1,2.3,0,1 
720,虫虫历险记,5.1,益智休闲,英文,36℃,2014/10/25,1.9,完全免费,FDG Entertainment GmbH,2.3以上,57,39,1,0,0,0,1,0,0,36,2,26,798,1,2.3,0,1 
721,别出白线,7.8,益智休闲,英文,36℃,2014/7/7,1.4,完全免费,Kevin Choteau,2.3以上,651,236,1,0,1,0,1,0,0,36,2,29,908,1,2.3,0,1 
722,幻影城堡(含数据包),8.4,动作游戏,英文,36℃,2014/7/1,1.1.0,完全免费,Disney,4.0以上,3724,1581,5,1,1,0,1,0,0,36,2,29,914,1,4,0,1 
723,魔法庄园,8.1,模拟经营,"中文, 韩文",36℃,2014/5/28,1.4.4,完全免费,Com2uS,2.2以上,4272,286,21,0,1,1,0,0,1,36,2,31,948,1,2.2,0,1 
724,袋子大乱斗,,益智休闲,中文,36℃,2014/3/29,3.2,完全免费,Hidden Variable Studios,2.1以上,296,50,1,0,0,1,0,0,0,36,2,33,1008,1,2.1,0,3 
725,密室逃脱汉化版(含数据包),7.5,益智休闲,中文,36℃,2013/12/6,1.0.2,完全免费,,2.2以上,1030,170,0,1,1,1,0,0,0,36,3,36,1121,1,2.2,0,1 
726,水果连连看3,,益智休闲,英文,36℃,2013/9/23,2.0.0,完全免费,phoebe,2.1以上,111,2,1,0,0,0,1,0,0,36,3,39,1195,1,2.1,0,2 
727,3D急速摩托,5.1,竞速游戏,英文,36℃,2013/8/2,4.0.4,完全免费,fractiv,2.0.1以上,119,4,1,0,0,0,1,0,0,36,3,40,1247,1,2.01,0,4 
728,三国志街机版,5.2,动作游戏,中文,36℃,2013/7/29,5.2.6,完全免费,,1.5以上,108,52,0,0,0,1,0,0,0,36,3,41,1251,1,1.5,0,5 
729,疯狂原始人,7.8,模拟经营,英文,36℃,2013/6/8,1.2.0,完全免费,Rovio,2.3以上,736,128,17,0,1,0,1,0,0,36,3,42,1302,1,2.3,0,1 
730,疯狂滑雪专业版,,体育运动,英文,36℃,2012/12/11,1.1.5,完全免费,Ezone,2.0.1以上,94,28,4,0,0,0,1,0,0,36,4,48,1481,1,2.01,0,1 
731,劲乐团4汉化版,,音乐游戏,中文,36℃,2011/7/21,4.1.1,完全免费,Tapulous,2.1以上,194,89,1,0,0,1,0,0,0,36,5,65,1990,1,2.1,0,4 
732,小鸟防御-鸟蛋保卫战,,策略塔防,英文,36℃,2012/11/5,1.3,完全免费,yohosuff,2.1以上,143,4,1,0,0,0,1,0,0,36,4,49,1517,1,2.1,0,1 
733,重力小飞侠,5,动作游戏,英文,36℃,2012/10/26,1.4.5,完全免费,Miniclip,2.1以上,96,41,2,0,0,0,1,0,0,36,4,50,1527,1,2.1,0,1 
734,口袋妖怪漆黑魅影,5.9,角色扮演,中文,36℃,2012/9/24,1.0.3,完全免费,,2.1以上,684,165,0,0,0,1,0,0,0,36,4,51,1559,1,2.1,0,1 
735,猴子塔防4,7.9,策略塔防,英文,36℃,2012/8/21,2.1.0,完全免费,Digital Goldfish Ltd,1.5以上,668,9,1,0,1,0,1,0,0,36,4,52,1593,1,1.5,0,2 
736,超音速飞行3D中文版,,竞速游戏,中文,36℃,2012/8/8,1.32,完全免费,Osaris,2.2以上,173,33,2,0,0,1,0,0,0,36,4,52,1606,1,2.2,0,1 
737,隐秘古堡,,益智休闲,英文,36℃,2012/3/9,1,完全免费,3D Methods,1.6以上,43,14,1,0,0,0,1,0,0,36,4,57,1758,1,1.6,0,1
738,真实足球2011(含数据包),4.9,体育运动,英文,36℃,2011/12/1,3.1.7,完全免费,Gameloft,2.1以上,380,102,32,1,0,0,1,0,0,36,5,60,1857,1,2.1,0,3 
739,刺客信条:启示录,5,角色扮演,英文,36℃,2011/11/1,1.0.8,完全免费,Gameloft,1.5以上,335,135,32,0,0,0,1,0,0,36,5,61,1887,1,1.5,0,1 
740,泽诺尼亚传奇2,5.2,角色扮演,"英文, 韩文",36℃,2011/3/30,1.0.5,完全免费,GAMEVIL,1.5以上,307,135,22,0,0,0,1,0,1,36,5,69,2103,1,1.5,0,1 
741,盗贼国王,8.4,动作游戏,中文,35℃,2016/9/28,2.13.3,完全免费,ZeptoLab,4.0.3以上,4439,663,1,0,1,1,0,0,0,35,0,3,94,1,4.03,0,2 
742,童话农场(含数据包),4.8,模拟经营,英文,35℃,2016/9/18,2.9.4,完全免费,Game Garden<U+2122>,2.3.3以上,375,140,1,1,0,0,1,0,0,35,0,3,104,1,2.33,0,2 
743,粉粹办公室,7,益智休闲,英文,35℃,2016/9/18,1.10.32,完全免费,,4.0.3以上,801,81,0,0,0,0,1,0,0,35,0,3,104,1,4.03,0,1 
744,战锤40K:弑君者汉化版(含数据包),6.7,策略塔防,"英文, 中文",35℃,2016/8/16,1,完全免费,Hammerfall,4.0以上,523,1061,1,1,0,1,1,0,0,35,0,4,137,1,4,0,1
745,小黄人天堂,6,模拟经营,中文,35℃,2016/9/2,9.2.3239,完全免费,EA,4.1以上,2161,917,28,0,0,1,0,0,0,35,0,3,120,1,4.1,0,9 
746,伊苏1直装汉化版,7.4,角色扮演,"中文, 韩文, 日文",35℃,2015/7/19,1.0.0,完全免费,DotEmu,4.0以上,3544,1886,2,0,0,1,0,1,1,35,1,17,531,1,4,0,1 
747,勇者之塔,5.8,益智休闲,中文,35℃,2016/8/16,1.5.3,完全免费,Tatsuki,2.3.3以上,2088,379,1,0,0,1,0,0,0,35,0,4,137,1,2.33,0,1 
748,未上锁的房间3(含数据包),9,冒险解谜,英文,35℃,2016/8/4,1.03,完全免费,Fireproof Games,4.0.3以上,6837,5193,2,1,1,0,1,0,0,35,0,4,149,1,4.03,1,1 
749,帝国VS兽人,,策略塔防,英文,35℃,2016/8/4,1.1.5,完全免费,Ezjoy,2.3以上,120,36,3,0,0,0,1,0,0,35,0,4,149,1,2.3,0,1 
750,忍者跳跃豪华版去广告版,5.1,动作游戏,英文,35℃,2015/10/9,1.2.5,完全免费,Backflip Studios,2.3.3以上,1177,212,3,0,0,0,1,0,0,35,1,14,449,1,2.33,0,1 
751,泡泡世界,,益智休闲,英文,35℃,2016/7/4,1.18,完全免费,Hapoga,4.1以上,67,21,1,0,0,0,1,0,0,35,0,5,180,1,4.1,0,1 
752,波克艾克大冒险(含数据包),8.5,冒险解谜,英文,35℃,2016/4/22,1.7.1,完全免费,POSSIBLE Games,2.3以上,3775,1619,2,1,1,0,1,0,0,35,0,8,253,1,2.3,1,1 
753,超能英雄:重生免验证版(含数据包),7,角色扮演,中文,35℃,2016/4/14,2,完全免费,Phosphor Games Studio,4.2以上,4735,3074,1,1,0,1,0,0,0,35,0,8,261,1,4.2,1,2
754,遗弃(含数据包),7.3,冒险解谜,英文,35℃,2016/3/17,1.1.31,完全免费,Gaijin Distribution,4.4以上,5056,3029,1,1,0,0,1,0,0,35,0,9,289,1,4.4,0,1 
755,PewDiePie:兄弟拳传奇(含数据包),7.2,动作游戏,"英文, 中文",35℃,2016/3/24,1.4.0,完全免费,Outerminds Inc.,2.3.3以上,2492,852,1,1,0,1,1,0,0,35,0,9,282,1,2.33,0,1 
756,越野传奇(含数据包),5.1,竞速游戏,英文,35℃,2016/3/21,1.3.10,完全免费,DogByte Games,2.3以上,192,66,2,1,0,0,1,0,0,35,0,9,285,1,2.3,1,1 
757,保卫萝卜2,8.6,益智休闲,中文,35℃,2016/1/27,2.1.0,完全免费,萝卜工场,2.3以上,3809,354,2,0,1,1,0,0,0,35,0,11,339,1,2.3,0,2 
758,上帝之火:普罗米修斯的崛起免验证版(含数据包),8.1,动作游戏,中文,35℃,2016/1/15,1.1.3,完全免费,Vivid Games,4.1以上,8746,6803,2,1,1,1,0,0,0,35,0,11,351,1,4.1,1,1 
759,迷你血战2:僵尸,7.8,射击游戏,中文,35℃,2015/9/15,1.61,道具收费,东品西尚网络科技（北京）有限公司,4.0.3以上,610,381,2,0,1,1,0,0,0,35,1,15,473,0,4.03,0,1 
760,抓玩具,,益智休闲,英文,35℃,2015/9/15,3.4,完全免费,Game Circus LLC,2.3.3以上,102,24,1,0,0,0,1,0,0,35,1,15,473,1,2.33,0,3 
761,魔导小英雄(含数据包),5.8,角色扮演,中文,35℃,2015/8/19,1.1.3,完全免费,Happy Mage,4.0以上,1060,2040,1,1,0,1,0,0,0,35,1,16,500,1,4,0,1 
762,监狱生活免验证版(含数据包),6.3,角色扮演,"英文, 中文",35℃,2015/8/4,1.4.0,完全免费,NobStudio,1.5以上,3621,1715,2,1,0,1,1,0,0,35,1,16,515,1,1.5,0,1 
763,提基卡丁车,5,竞速游戏,英文,35℃,2015/7/20,7.2,完全免费,Arb Studios LLC,2.3以上,114,36,1,0,0,0,1,0,0,35,1,17,530,1,2.3,0,7 
764,触摸侦探菇菇栽培研究室四季版,7.7,模拟经营,中文,35℃,2015/7/2,1.1.1,完全免费,BeeworksGames,2.3以上,666,191,1,0,1,1,0,0,0,35,1,17,548,1,2.3,1,1 
765,重力迷宫,,益智休闲,英文,35℃,2015/4/22,2.1.11,完全免费,Opena,2.2以上,49,46,1,0,0,0,1,0,0,35,1,20,619,1,2.2,0,2 
766,别踩白块儿3D版,7,益智休闲,英文,35℃,2015/4/13,1.07,完全免费,AG,2.3以上,690,64,1,0,0,0,1,0,0,35,1,20,628,1,2.3,0,1 
767,机械战警(含数据包),7.7,射击游戏,中文,35℃,2015/2/4,3.0.6,完全免费,Glu,2.3以上,2759,803,38,1,1,1,0,0,0,35,1,22,696,1,2.3,0,3 
768,法师防御,,策略塔防,英文,35℃,2015/1/4,2.5,完全免费,WestRiver,2.3以上,149,50,5,0,0,0,1,0,0,35,1,23,727,1,2.3,0,2 
769,我要搬家,5.1,益智休闲,"中文, 韩文",35℃,2014/12/3,1.2.2,完全免费,Com2uS,2.1以上,204,73,21,0,0,1,0,0,1,35,2,24,759,1,2.1,0,1 
770,玩具熊的五夜后宫2,6.1,冒险解谜,英文,35℃,2014/11/17,1.07,完全免费,Scottgames,2.3以上,707,483,4,0,0,0,1,0,0,35,2,25,775,1,2.3,0,1 
771,摇摇欲坠,6,益智休闲,英文,35℃,2014/9/4,1.2.1,完全免费,.GEARS Studios,2.3.3以上,494,101,2,0,0,0,1,0,0,35,2,27,849,1,2.33,0,1 
772,攻城诛魔:战争时代修改版(含数据包),,动作游戏,英文,35℃,2014/2/27,1,完全免费,Crescent Moon,2.3以上,524,511,8,1,0,0,1,0,0,35,2,34,1038,1,2.3,0,1
773,2048原始版,5.7,益智休闲,英文,35℃,2014/4/1,4,完全免费,Estoty Entertainment Lab,2.3.3以上,284,132,1,0,0,0,1,0,0,35,2,32,1005,1,2.33,0,4
774,迷你冲撞,8.3,动作游戏,英文,35℃,2013/9/13,1.05,完全免费,PlayCreek LLC,2.2以上,4921,318,2,0,1,0,1,0,0,35,3,39,1205,1,2.2,0,1 
775,谁动了我的奶酪,6.4,益智休闲,英文,35℃,2014/2/15,1.1,完全免费,,2.2以上,593,27,0,0,0,0,1,0,0,35,2,34,1050,1,2.2,0,1 
776,罪恶都市之西海岸的喧嚣(含数据包),5,动作游戏,英文,35℃,2013/12/5,3.4.0,完全免费,Gameloft,2.0以上,607,101,32,1,0,0,1,0,0,35,3,36,1122,1,2,0,3 
777,巨星是怎样炼成的,,养成游戏,"中文, 韩文",35℃,2013/11/1,1.1.6.2,完全免费,Com2uS,2.2以上,135,74,21,0,0,1,0,0,1,35,3,37,1156,1,2.2,0,1 
778,击倒铝罐,5,益智休闲,英文,35℃,2013/9/18,1.32,完全免费,iDreams,2.0.1以上,129,36,4,0,0,0,1,0,0,35,3,39,1200,1,2.01,0,1 
779,暴走大冒险汉化版,6.3,益智休闲,中文,35℃,2013/7/31,3,完全免费,ThankCreate Studio,2.2以上,1565,229,1,0,0,1,0,0,0,35,3,41,1249,1,2.2,0,3
780,密室逃脱记,,益智休闲,英文,35℃,2013/4/22,1.5,完全免费,"IDAC CO.,LTD.",2.2以上,74,12,1,0,0,0,1,0,0,35,3,44,1349,1,2.2,0,1 
781,战斗机战争,,飞行游戏,英文,35℃,2013/4/21,1.2.0,完全免费,,2.2以上,33,0,0,0,0,0,1,0,0,35,3,44,1350,1,2.2,0,1 
782,涂鸦战船,,射击游戏,英文,35℃,2013/4/13,1.1.4,完全免费,Mass Creation,2.2以上,46,7,2,0,0,0,1,0,0,35,3,44,1358,1,2.2,0,1 
783,僵尸射击,,射击游戏,英文,35℃,2013/1/12,1.7.1,完全免费,TwoHeads Games,2.3以上,170,93,1,0,0,0,1,0,0,35,3,47,1449,1,2.3,1,1 
784,捍卫钓鱼岛,4.9,策略塔防,中文,35℃,2012/10/12,1.103.0,完全免费,omi131,1.6以上,770,10,1,0,0,1,0,0,0,35,4,50,1541,1,1.6,0,1 
785,士兵荣耀之二战完整版,,策略塔防,英文,35℃,2012/8/28,1.1.6,完全免费,Cat Studio Inc.,2.1以上,283,40,1,0,0,0,1,0,0,35,4,52,1586,1,2.1,0,1 
786,太阳能充电器,5,益智休闲,英文,35℃,2012/4/1,1.1,完全免费,Szlab,1.6以上,412,31,1,0,0,0,1,0,0,35,4,56,1735,1,1.6,0,1 
787,打飞你的好友,,益智休闲,英文,35℃,2012/3/5,1.09,完全免费,,2.0以上,210,3,0,0,0,0,1,0,0,35,4,57,1762,1,2,0,1 
788,台球俱乐部,5.1,体育运动,英文,35℃,2012/1/4,1.1.0,完全免费,Future Games of London,1.6以上,106,58,2,0,0,0,1,0,0,35,4,59,1823,1,1.6,1,1 
789,恐怖庄园的秘密汉化版,5.1,益智休闲,中文,35℃,2011/4/29,1.3,完全免费,,2.0.1以上,612,84,0,0,0,1,0,0,0,35,5,68,2073,1,2.01,0,1 
790,果宝三国,5,动作游戏,中文,34℃,2016/9/29,4.5,道具收费,乐逗,2.3.3以上,377,79,5,0,0,1,0,0,0,34,0,3,93,0,2.33,0,4 
791,现代战争,5.1,策略塔防,英文,34℃,2016/9/29,6.6.0,完全免费,"GREE, INC",4.0.3以上,186,91,2,0,0,0,1,0,0,34,0,3,93,1,4.03,0,6
792,马儿快跑中文版,7.6,模拟经营,"中文, 韩文",34℃,2016/9/6,2.3.7,完全免费,Com2uS,2.3.3以上,912,94,21,0,1,1,0,0,1,34,0,3,116,1,2.33,0,2 
793,英雄围城:口袋版(含数据包),7.3,角色扮演,英文,34℃,2016/8/17,1.7.3,完全免费,Panic Art Studios,2.3以上,1779,1474,1,1,0,0,1,0,0,34,0,4,136,1,2.3,0,1 
794,3D枪械拆解2(含数据包),5.1,益智休闲,英文,34℃,2016/5/31,12.2.0,完全免费,Noble Empire,2.2以上,357,276,1,1,0,0,1,0,0,34,0,7,214,1,2.2,0,12
795,越野传奇2修改版(含数据包),5.5,竞速游戏,英文,34℃,2016/3/25,1.2.5,完全免费,DogByte Games,2.3以上,341,463,2,1,0,0,1,0,0,34,0,9,281,1,2.3,1,1 
796,幻象杀手(含数据包),7.3,冒险解谜,英文,34℃,2016/3/26,1.0.2 137220,完全免费,"Aspyr Media, Inc.",4.1以上,2221,2992,2,1,0,0,1,0,0,34,0,9,280,1,4.1,0,1 
797,奔跑的弗雷德修改版,,益智休闲,英文,34℃,2016/3/25,1.8.0,完全免费,Dedalord,2.3以上,479,85,2,0,0,0,1,0,0,34,0,9,281,1,2.3,0,1 
798,火柴人足球2014完整版,7,体育运动,英文,34℃,2016/3/15,2.1,完全免费,Djinnworks e.U.,2.3以上,757,254,4,0,0,0,1,0,0,34,0,9,291,1,2.3,0,2 
799,小鸡盖饭,5.1,益智休闲,英文,34℃,2016/2/16,2.1,完全免费,Gam.eBB,2.3以上,77,64,1,0,0,0,1,0,0,34,0,10,319,1,2.3,0,2 
800,最终幻想:Agito完整版(含数据包),8.5,角色扮演,日文,34℃,2015/11/26,3.0.5,完全免费,SQEX,2.3.3以上,4100,1287,18,1,1,0,0,1,0,34,1,13,401,1,2.33,0,3 
801,天使之剑修改版(含数据包),8.1,角色扮演,中文,34℃,2015/9/14,1.0.5,完全免费,DVide Arts Incorporated,4.3以上,3691,1404,1,1,1,1,0,0,0,34,1,15,474,1,4.3,0,1 
802,特务型战任务:柏林(含数据包),5.3,动作游戏,"英文, 中文",34℃,2015/8/17,1.2.2,完全免费,WBIE,4.0以上,3327,713,5,1,0,1,1,0,0,34,1,16,502,1,4,0,1 
803,末日经营者,7.9,模拟经营,中文,34℃,2015/7/22,127.0.7,完全免费,G5,2.3.3以上,1273,749,13,0,1,1,0,0,0,34,1,17,528,1,2.33,0,0
804,关东煮店人情故事汉化版,5.3,养成游戏,中文,34℃,2015/6/16,1.0.0,完全免费,"GAGEX Co.,Ltd.",4.0以上,1259,746,1,0,0,1,0,0,0,34,1,18,564,1,4,0,1 
805,村庄日记汉化版,5.1,益智休闲,中文,34℃,2015/4/30,1.1.0,完全免费,Chillingo,4.0.3以上,1553,581,10,0,0,1,0,0,0,34,1,20,611,1,4.03,0,1 
806,暴力反击修改版(含数据包),5.8,格斗游戏,英文,34℃,2014/7/17,1.8.0,完全免费,Chillingo,2.3.3以上,626,508,10,1,0,0,1,0,0,34,2,29,898,1,2.33,0,1 
807,真实足球2015免验证版,7.4,体育运动,英文,34℃,2014/7/10,1.0.0,完全免费,Gameloft,2.3以上,892,171,32,0,0,0,1,0,0,34,2,29,905,1,2.3,0,1 
808,哥斯拉:攻击区完整版(含数据包),7.5,角色扮演,中文,34℃,2014/5/12,1.0.0,完全免费,WBIE,4.0以上,1344,759,5,1,1,1,0,0,0,34,2,31,964,1,4,0,1 
809,口袋世界(含数据包),7.6,角色扮演,英文,34℃,2013/12/7,1.21,完全免费,Tasty Poison Games,2.2以上,1007,392,1,1,1,0,1,0,0,34,3,36,1120,1,2.2,1,1 
810,非常跑酷(含数据包),7.5,益智休闲,英文,34℃,2013/12/7,1.5.2,完全免费,Get Set Games Inc.,2.2以上,807,87,1,1,1,0,1,0,0,34,3,36,1120,1,2.2,1,1 
811,全键盘模拟钢琴完全版,5.2,音乐游戏,英文,34℃,2013/6/20,2.4.14,完全免费,cyandroid,2.2以上,86,31,1,0,0,0,1,0,0,34,3,42,1290,1,2.2,0,2 
812,坦克骑士(含数据包),5,射击游戏,英文,34℃,2013/6/18,1.0.5,完全免费,Polarbit,1.5以上,236,78,6,1,0,0,1,0,0,34,3,42,1292,1,1.5,0,1 
813,嗜血狂鲨1,,益智休闲,英文,34℃,2013/6/6,2.2.1,完全免费,Future Games of London,1.6以上,237,8,2,0,0,0,1,0,0,34,3,42,1304,1,1.6,1,2 
814,冒险塔路路汉化版,,角色扮演,中文,34℃,2013/4/26,1.0.5,完全免费,mobirix,2.1以上,176,197,1,0,0,1,0,0,0,34,3,44,1345,1,2.1,0,1 
815,跨界网球,,体育运动,中文,34℃,2012/11/16,2.1.1,完全免费,"Refined Games, Inc.",2.1以上,74,11,1,0,0,1,0,0,0,34,4,49,1506,1,2.1,1,2 
816,冒险岛2代,5.5,动作游戏,中文,34℃,2012/11/2,5.0.4,完全免费,,1.5以上,150,49,0,0,0,1,0,0,0,34,4,49,1520,1,1.5,0,5 
817,瞎子忍者,5.1,动作游戏,英文,34℃,2012/10/6,1.1.0,完全免费,eggbones,2.3.3以上,90,21,1,0,0,0,1,0,0,34,4,50,1547,1,2.33,0,1 
818,英雄之战,,角色扮演,中文,34℃,2012/7/20,2.9,完全免费,UPON Studio,2.1以上,160,26,1,0,0,1,0,0,0,34,4,53,1625,1,2.1,0,2 
819,职业杀手僵尸之城(含数据包),4.9,射击游戏,英文,34℃,2012/6/21,3.1.0,完全免费,Glu,2.1以上,423,76,38,1,0,0,1,0,0,34,4,54,1654,1,2.1,0,3 
820,剑魂使者5,,格斗游戏,英文,34℃,2012/6/1,1.1,完全免费,3RD SENSE,2.2以上,181,8,1,0,0,0,1,0,0,34,4,54,1674,1,2.2,0,1 
821,残忍的兔子,4.9,角色扮演,英文,34℃,2011/9/2,1,完全免费,Mentalwarp Games,2.0.1以上,172,57,1,0,0,0,1,0,0,34,5,63,1947,1,2.01,1,1
822,铁甲钢拳冠军赛(含数据包),6.9,格斗游戏,中文,33℃,2016/8/19,1.0.261,完全免费,RG,2.3.3以上,1325,704,3,1,0,1,0,0,0,33,0,4,134,1,2.33,0,1 
823,史上最坑爹的游戏3,8,益智休闲,中文,33℃,2016/9/23,5.0.05,道具收费,珠海顶峰互动科技有限公司,2.3以上,519,74,2,0,1,1,0,0,0,33,0,3,99,0,2.3,0,5 
824,疯狂动物城(含数据包),5.5,冒险解谜,"英文, 中文",33℃,2016/8/15,1.2.3.10225,完全免费,Disney,4.1以上,102,329,5,1,0,1,1,0,0,33,0,4,138,1,4.1,0,1 
825,亚空间转移(含数据包),6.1,冒险解谜,"英文, 中文",33℃,2016/7/22,1.0.5,完全免费,Deep Silver,4.0以上,339,995,1,1,0,1,1,0,0,33,0,5,162,1,4,0,1 
826,纸牌大战:探险活宝(含数据包),5.7,棋牌游戏,英文,33℃,2016/7/19,1.11.0,完全免费,Cartoon Network,2.3.3以上,613,571,3,1,0,0,1,0,0,33,0,5,165,1,2.33,0,1 
827,战斗之心修改版,8,益智休闲,英文,33℃,2013/3/9,1.2,完全免费,Mika Mobile,2.0.1以上,2206,587,3,0,1,0,1,0,0,33,3,45,1393,1,2.01,0,1 
828,古老的传说汉化版,5.2,角色扮演,中文,33℃,2014/7/17,3.4,完全免费,Central Bytes Ltd,1.5以上,703,624,1,0,0,1,0,0,0,33,2,29,898,1,1.5,0,3 
829,孤狼,7,射击游戏,中文,33℃,2016/6/6,1.1.08,完全免费,FDG Entertainment,4.0以上,2815,1360,1,0,0,1,0,0,0,33,0,6,208,1,4,0,1 
830,会说话的宝贝,,益智休闲,英文,33℃,2016/6/2,4.13.0,完全免费,Kaufcom Games Apps Widgets,2.3以上,83,22,2,0,0,0,1,0,0,33,0,6,212,1,2.3,1,4 
831,夺命侏罗纪,8,射击游戏,"英文, 中文",33℃,2016/5/19,1.3.5,完全免费,Glu,3.0以上,4193,818,38,0,1,1,1,0,0,33,0,7,226,1,3,0,1 
832,请勿乱动,7.2,冒险解谜,"英文, 中文",33℃,2016/4/21,1.1.0,完全免费,Bulkypix,2.3以上,2440,1417,3,0,0,1,1,0,0,33,0,8,254,1,2.3,0,1 
833,捕鱼大满贯赢话费,5.1,益智休闲,中文,33℃,2016/4/8,1.1.4,道具收费,上海时与光企业发展有限公司,2.2以上,509,1,2,0,0,1,0,0,0,33,0,8,267,0,2.2,0,1 
834,贪吃蛇,4.8,益智休闲,英文,33℃,2015/11/3,1.1.0.1,完全免费,Rumilus Design,4.0以上,1448,113,1,0,0,0,1,0,0,33,1,13,424,1,4,0,1 
835,三国大时代2一统天下,5.2,角色扮演,中文,33℃,2015/10/16,2.8,道具收费,昆明梵乐塔科技有限公司,2.1以上,386,119,1,0,0,1,0,0,0,33,1,14,442,0,2.1,0,2 
